amenity,name,lat,lon
post_box,,60.0084693,30.4137094
post_box,,60.0100349,30.4117447
waste_basket,,60.0048158,30.4036888
waste_basket,,60.0047876,30.4036557
bench,,60.0048059,30.4037259
bench,,60.004777,30.403701
waste_basket,,60.0051479,30.4038631
waste_basket,,60.0051919,30.4038364
bench,,60.005209,30.403826
bench,,60.005166,30.4038521
waste_basket,,60.0049727,30.4034702
bench,,60.004959,30.4034545
bicycle_parking,,59.7264502,30.4642793
waste_basket,,60.005223,30.4036639
bench,,60.005239,30.4036791
waste_basket,,60.0051865,30.4036263
bench,,60.0052025,30.4036415
post_box,,60.0077213,30.3994952
post_box,,59.9626083,30.3788179
post_box,,59.9859613,30.4128712
post_box,,59.9830112,30.4073673
post_box,,59.9791247,30.4056884
post_box,,59.9774055,30.419563
post_box,,59.9692429,30.4089463
waste_basket,,59.8801157,30.4705921
waste_basket,,59.8787818,30.4639687
waste_basket,,59.8790768,30.4631294
bench,,59.8791666,30.4630037
waste_basket,,59.8792075,30.4630072
waste_basket,,59.8793271,30.462876
bench,,59.8793186,30.4628449
waste_basket,,59.8794537,30.4627313
bench,,59.879447,30.4627042
vending_machine,,59.8773183,30.442003
atm,,59.8773923,30.4420598
atm,,59.8774096,30.4420359
parking,,60.1642114,29.8803985
waste_basket,,60.16336,29.8813802
bench,,60.1633807,29.8814043
parking,,60.1628663,29.8818845
vending_machine,,59.9317071,30.3607227
vending_machine,,59.9316956,30.3607437
vending_machine,,59.9316844,30.3607647
vending_machine,,59.9316723,30.3607825
vending_machine,,59.9317217,30.3606813
vending_machine,,59.9316564,30.3608022
vending_machine,,59.9316424,30.3608149
payment_terminal,,59.9316303,30.3608194
payment_terminal,,59.9315997,30.3608276
atm,,59.9317007,30.3605815
atm,,59.9317268,30.3605929
atm,,59.9317256,30.3603232
atm,,59.9316943,30.3602405
atm,,59.9316239,30.3603557
atm,,59.931599,30.3603468
vending_machine,,59.9313799,30.3550205
atm,,59.9313381,30.3550117
atm,,59.9313317,30.3550684
atm,,59.9313287,30.3550947
atm,,59.9313258,30.3551203
vending_machine,,59.9312781,30.3549073
vending_machine,,59.9314457,30.3547614
vending_machine,,59.93148,30.3547722
vending_machine,,59.9314682,30.354766
vending_machine,,59.9314918,30.3547784
payment_terminal,,59.9315155,30.3547907
atm,,59.9315391,30.3548031
atm,,59.9315795,30.3548393
clinic,АртМедия,59.9278768,30.3692188
pharmacy,Советская аптека,59.9279183,30.3691298
dentist,Стоматология 32,59.9281402,30.368608
bench,,59.9282716,30.3683916
cafe,Chela,59.9296984,30.3645714
cafe,,59.9298875,30.3640535
payment_terminal,,59.9307542,30.3584508
payment_terminal,,59.9307402,30.3582471
payment_terminal,,59.9226005,30.3861758
payment_terminal,,59.9226089,30.3861969
atm,,59.9225828,30.3861262
bench,,59.9227209,30.3864313
post_box,,59.9678424,30.3081446
post_box,,59.964285,30.2986036
post_box,,59.9600997,30.2896445
post_box,,59.9615675,30.2553492
atm,,60.0611391,30.3922319
pharmacy,ЛекОптТорг,59.9053334,30.482894
cinema,,59.9029962,29.7686907
waste_disposal,,59.9037442,29.7685109
bench,,59.9229348,30.3853673
waste_basket,,59.9229204,30.385354
bench,,59.9229697,30.385396
waste_basket,,59.9229554,30.3853869
bench,,60.0874601,29.9260811
bench,,60.0876409,29.9239822
bench,,60.0881886,29.9222776
post_box,,59.9934825,29.7782959
bench,,59.9938835,29.7772762
bench,,59.9938291,29.7772252
bench,,59.9937737,29.7771821
toilets,,59.902264,30.2701282
fast_food,Шаверма,59.9858048,29.7713127
post_office,Почтовое отделение №197763,59.9884575,29.7740771
parking,,59.6234432,30.3903159
parking,,59.6238895,30.386467
parking,,59.624295,30.3863409
parking,,59.6184217,30.3936338
atm,,59.8695118,29.8273931
atm,,59.907587,29.7751673
restaurant,Рэро,59.9646535,30.2984116
bench,,59.9222061,30.3847668
waste_basket,,59.9221264,30.3850053
waste_basket,,59.9221134,30.3849861
bench,,59.922246,30.3852607
waste_basket,,59.9222425,30.3852487
bench,,59.9222967,30.3852364
bench,,59.9222596,30.3856839
bench,,59.9223883,30.3855766
bench,,59.9225883,30.3857913
bench,,59.9225542,30.3855935
bench,,59.9225093,30.3856496
waste_basket,,59.9225164,30.3856606
bench,,59.9225248,30.3856753
bench,,59.9226247,30.3857194
bench,,59.9226081,30.3869541
waste_basket,,59.9221934,30.3847627
waste_basket,,59.9222917,30.3852565
waste_basket,,59.9222489,30.3856676
bench,,59.9225418,30.3855695
bench,,59.9221355,30.3850196
bench,,59.9221486,30.38497
bench,,59.9223838,30.3855146
waste_basket,,59.9225474,30.3855823
bench,,59.9226224,30.3869016
waste_basket,,59.9221361,30.384959
bench,,59.9221039,30.384974
waste_basket,,59.9221209,30.3849437
waste_basket,,59.9223725,30.3855246
waste_basket,,59.9225795,30.3857773
bench,,59.9225733,30.385764
waste_basket,,59.9226191,30.3857065
bench,,59.9226156,30.3856977
waste_basket,,59.9226034,30.3869415
waste_basket,,59.9226273,30.386915
bench,,59.922112,30.3849314
toilets,,59.8700195,30.3792656
waste_basket,,59.8401905,30.3452598
bench,,59.8402694,30.3459416
waste_basket,,59.8402137,30.3459459
waste_basket,,59.8403392,30.3459513
bench,,59.8401921,30.3452919
waste_basket,,59.840196,30.3455591
bench,,59.8403369,30.3457826
bench,,59.8403303,30.3453917
bench,,59.8401968,30.3455302
police,Вневедомственная охрана,59.927417,30.372541
bank,ББР Банк,59.9275646,30.3721115
atm,Банкомант ББР Банк,59.9275032,30.3720135
townhall,Комитет по здравохранению,59.9277644,30.3721478
bank,Газпромбанк,59.9339031,30.4021816
bank,ВТБ24,59.9325116,30.4014084
bar,Blackbird,59.9281535,30.3369499
atm,,59.7348665,30.4713602
parking,,59.7399916,30.4672927
parking,,59.7443503,30.477882
parking,,59.7464477,30.4793814
parking,,59.7287455,30.4599059
parking,,59.7326041,30.4559523
parking,,59.7330165,30.4541847
bar,Пельменная,59.929782,30.3618545
police,Управление уголовного розыска,59.9244553,30.3096807
toilets,,59.8676304,30.3922301
pharmacy,Каменноостровская,59.959796,30.3179211
post_locker,,59.9715971,30.2939232
post_box,,59.9716391,30.2938913
post_box,,59.9740777,30.2625029
waste_disposal,,60.1390169,30.4731828
parking,,59.7860869,30.1849151
language_school,Good Luck,59.917598,30.3053543
language_school,Центр итальянского языка и культуры,59.9175953,30.3052774
parking,,59.641395,30.4123074
pharmacy,Аптека А-Мега,59.9401737,31.0306241
post_box,,59.8410165,30.3885965
post_box,,59.8436651,30.4178754
restaurant,Тан Жен,59.9261872,30.3256774
cafe,Grán,59.9266731,30.3249639
cafe,Сладкоежка,59.9268741,30.3246769
cafe,Gusto-Густо,59.927329,30.3240117
kindergarten,Детский сад № 46 «Гармония»,59.9277242,30.3234096
parking,,60.2162508,30.3085595
parking,,60.2161762,30.3078085
parking,,60.2179588,30.3065988
veterinary,Ветеринарная клиника,59.9409216,31.0323474
restaurant,Токио-City,59.8633648,30.1800556
restaurant,Токио-City,59.9323796,30.3521548
restaurant,Токио-City,59.8424404,30.2549119
restaurant,Токио-City,59.9424255,30.2769118
restaurant,Токио-City,59.9921967,30.2065769
restaurant,Токио-City,60.010887,30.4017785
parking,,60.0649461,30.7415151
fast_food,Бургер Кинг,59.8759579,30.361466
clinic,Детская стоматологическая поликлиника,59.879322,30.2683457
cafe,У Гагика,59.9231479,30.2912616
drinking_water,Колонка,59.901578,30.9936382
waste_disposal,,59.9444127,31.0442454
cafe,Seize the Impress,59.9283491,30.3119082
cafe,Rozetka,59.9281087,30.3124368
cafe,Мука,59.9282804,30.3122244
studio,Open Studio,59.9282488,30.3123039
training,Backstage,59.928246,30.3122905
shelter,,59.918022,30.4167642
waste_disposal,,59.9449558,31.0426327
bench,,59.9390008,31.0286389
bench,,59.9388922,31.0288376
bench,,59.9445826,31.0428419
bench,,59.9445645,31.0429072
cafe,,59.8985018,30.5230095
toilets,,59.8981221,30.5210101
waste_disposal,,59.9576314,30.491647
cafe,,59.9660701,30.4694036
cafe,Шашлык,59.6429081,30.3923978
water_point,,59.9922904,30.5711317
water_point,,59.9938143,30.5709171
water_point,,59.9945681,30.5709922
water_point,,59.9946834,30.5709761
water_point,,59.995338,30.5710137
water_point,,59.9960086,30.5693507
water_point,,59.9959979,30.5683315
water_point,,59.9959818,30.5650914
water_point,,59.9959657,30.5637932
water_point,,59.995955,30.5627096
water_point,,59.9952951,30.5626023
water_point,,59.9918344,30.5623126
water_point,,59.9933528,30.5621302
water_point,,59.9933797,30.5610251
water_point,,59.9933958,30.5592441
water_point,,59.993428,30.5581498
water_point,,59.9935031,30.554105
water_point,,59.9934655,30.5554569
water_point,,59.9934548,30.5568731
water_point,,59.9953005,30.5569589
water_point,,59.9967812,30.556916
waste_disposal,,59.9363554,31.0365935
drinking_water,Колонка,59.9348904,31.0279853
drinking_water,Колонка,59.9343282,31.0234263
drinking_water,Колонка,59.9364633,31.037025
bench,,59.9450664,31.0343111
drinking_water,Колонка,59.9469237,31.0419422
bench,,59.9450157,31.0342765
fast_food,ShavaTime,60.0228879,30.3758305
parking_entrance,,59.9990414,30.2170692
parking_entrance,,59.9989945,30.2169013
waste_basket,,59.7955015,30.2897989
waste_basket,,59.7954951,30.2898424
car_wash,Мойка самообслуживания,59.9001918,30.5246145
cafe,Жемчуг,59.8289202,30.3990617
toilets,,59.9833492,30.2064673
kindergarten,Детский сад №86,59.923962,30.3352529
training,Институт НЛП,59.9243007,30.3372645
language_school,Viva Lingua Plus,59.9242772,30.3373061
cafe,Тройка,59.9241609,30.3370231
parking,,60.2280742,29.7632459
restaurant,xren,59.9260716,30.341882
waste_basket,,59.8797095,29.9152176
waste_basket,,59.8796788,29.9150795
bench,,59.8796576,29.9151492
bench,,59.8796987,29.9150661
bench,,59.8797185,29.9151955
bench,,59.879732,29.9151398
recycling,,59.879591,29.9172708
waste_disposal,,59.8795802,29.9173768
fast_food,Red Cup,59.9269856,30.3398703
college,Санкт-Петербургская академия постдипломного педагогического образования,59.9267531,30.3403732
bar,Сезоны,59.928462,30.3370312
kindergarten,Детский сад №112,59.9283942,30.3430527
training,"Общество «Знание», Центр правильной речи и грамотного письма",59.9284499,30.3427912
dentist,Алина,59.9283585,30.3426947
training,Бриз,59.9289398,30.3403209
parking,,60.2270485,29.7594905
waste_disposal,,59.748596,29.7087937
school,Школа дайвинга,60.2988053,29.292256
cafe,Бистро,59.9908294,30.1600005
cafe,КлинIN,59.9927157,30.1484437
car_wash,КлинIN,59.9928411,30.1485416
kindergarten,Детский сад №20,60.2052039,29.8270762
kindergarten,Детский сад №5,60.2060329,29.8220336
bicycle_rental,,59.8789961,29.8634818
restaurant,Оллис Клаб,59.8563319,30.3776825
drinking_water,,59.9061573,29.7147891
bicycle_parking,,59.87798,30.4422995
bank,Бинбанк,59.9309866,30.3481275
car_wash,,59.8816263,30.4350856
fast_food,Сабвэй,59.5660089,30.1264436
parking,,59.7428529,30.484904
parking,,59.7450855,30.4846626
bar,Skyfall,59.9320853,30.361218
bar,Granada,59.9311002,30.349773
bar,Бонвиван,59.9311607,30.3493023
dentist,Матисс Дент,59.931201,30.348959
restaurant,Sasha's Bar,59.9303422,30.3544655
bank,Фора-Банк,59.9304276,30.3538607
bar,Wine bar 74,59.9465635,30.2784936
cinema,Мираж Синема,59.7379486,30.6238376
waste_disposal,,59.739471,30.616829
waste_disposal,,59.7405226,30.6177677
atm,ЮниКредит Банк,59.8936393,30.5186766
cafe,KwakInn,59.9775012,30.314661
cafe,Бахористан,60.0401147,30.3490669
restaurant,Троицкий мост,59.9427517,30.3214074
parking,туристические автобусы,59.7149757,30.4061651
parking,,59.7154924,30.3923115
parking,,60.0096988,29.7219175
parking,,60.0118023,29.7187713
parking_entrance,,60.1687896,29.8720488
bench,,60.1661136,29.8726429
bench,,60.166183,29.872545
bench,,60.1661957,29.8724994
bench,,60.166211,29.8724404
bench,,60.1662884,29.8721561
fountain,,60.0282714,30.3002198
waste_disposal,,60.1083577,30.4899654
dentist,Panda,60.1117093,30.4896609
bar,,60.0514738,30.3140287
bar,,60.0366111,30.3433627
bar,,60.0548984,30.3281216
bar,Выдержка,59.9219364,30.3556842
cafe,Шаверма фалафель,59.95539,30.327912
bar,"Мама, я не пил!",59.942664,30.3464578
bar,Бирдекель,59.9997888,30.2165683
bar,Крафт Дракула,60.0776845,30.3376893
bar,,59.8523763,30.3081257
ferry_terminal,Переправа в Крепость Орешек,59.9571265,31.0320996
restaurant,Теремок,59.8528429,30.3015174
waste_disposal,,60.1356714,30.4723674
pharmacy,,59.9309457,30.3549054
cafe,Крендель,60.0393663,30.3454273
cafe,Bubble Master,59.9309669,30.3598482
bank,Почта Банк,59.930521,30.3632732
doctors,РАОМед+,59.9304988,30.36329
car_wash,ручная мойка,59.8716935,30.9873288
pharmacy,Аптека Невис низкие цены,59.8727514,30.9894747
restaurant,,59.8474358,30.3209867
dentist,Вита Дент,60.050089,30.3661802
cafe,Гирос,59.9259385,30.3260761
clinic,Клиника доктора Груздева,59.9274012,30.3807157
bench,,59.5634143,30.115588
bench,,59.9920354,30.3225005
parking,,60.1587611,30.2185875
school,СДЮСШОР N1 Фрунзенского района,59.9081815,30.3491753
atm,,59.8899942,30.3245922
waste_disposal,,59.8453472,30.3292639
pharmacy,Родник здоровья,59.8324541,30.1480945
cinema,Москва,59.92529,30.3861725
fast_food,шаверма,59.8349801,30.146502
atm,,59.8899245,30.324604
school,АНО ОУ «Школа имени императора Александра III»,59.5749883,30.1245975
school,"НОУ ""Школа Экстерн""",59.5576016,30.0928241
hunting_stand,,60.2933231,29.8914465
hunting_stand,,60.2932035,29.891814
bicycle_parking,,59.9527136,30.322815
bench,,59.9292494,30.2866281
bench,,59.9291951,30.2868302
bench,,59.9291911,30.2864641
waste_basket,,59.92918,30.2864527
waste_basket,,59.9292441,30.2866478
waste_basket,,59.9292013,30.2868092
bench,,59.9291072,30.2867463
waste_basket,,59.9290994,30.2867772
bench,,59.9293657,30.2868303
bench,,59.9293446,30.2869157
bicycle_parking,,59.929749,30.2874069
arts_centre,Маяк,59.9292391,30.2867459
waste_basket,,59.9297008,30.2898164
cafe,Гарсон №1,59.9302314,30.3662659
nightclub,Status,59.9304813,30.3642878
training,Институт недвижимости,59.9305485,30.363695
doctors,Равновесие,59.9288921,30.3701296
pub,Harat's,59.9289943,30.369852
bank,Российский капитал,59.9300903,30.3668265
waste_disposal,,60.1012964,29.946633
bicycle_parking,,59.7236254,30.4288064
bicycle_parking,,59.7228395,30.4291854
bench,,59.980828,30.2717092
bench,,59.9806775,30.2715606
car_wash,,59.8918087,30.3250285
car_wash,,59.8434711,30.3456678
cafe,Sisters,59.9076236,30.312282
pharmacy,Озерки,59.8727778,30.379602
bench,,59.9541173,31.0378649
bench,,59.9540367,31.0376411
waste_basket,,59.8416324,30.9560261
toilets,,59.9090011,30.9953548
toilets,,59.9461495,31.0302415
waste_basket,,59.9460126,31.0303464
waste_basket,,59.8043197,30.6013389
bench,,59.9541847,31.0380528
bench,,59.9543207,31.0384179
toilets,,59.8041891,30.6015579
bench,,59.8043055,30.6013971
bench,,59.8042378,30.6018792
cafe,Хачапури & Хинкали,59.9174405,30.4575888
waste_disposal,,60.1930201,30.4970156
bank,Таврический,59.8527544,30.3015224
parking,,60.126059,30.4456472
waste_basket,,59.9712577,30.3050472
doctors,АндроМеда,59.9212527,30.338092
bank,ББР Банк,59.9216123,30.3376789
cafe,Voyage,59.9222508,30.3369078
pharmacy,A-Farm,59.9225103,30.3365833
bar,Дружба,59.9228188,30.3362037
fast_food,Сабвэй,59.9845671,30.424789
cafe,Фолиант,59.8951399,30.4349398
fast_food,Когда я ем...,59.9224793,30.3430621
bench,,59.9792888,30.4154852
bench,,59.9794264,30.4154591
bench,,59.9792089,30.4148564
bench,,59.9795213,30.4150338
doctors,Сократик,59.9234243,30.3468065
language_school,BIS,59.9234371,30.346836
restaurant,Симпозиум,59.923304,30.3465128
courthouse,Первое Арбитражное Учреждение,59.9222817,30.3444569
restaurant,Ча Ща,60.1302524,30.4511967
fast_food,Шаверма,60.0373748,30.3589815
fast_food,Friendly Coffee,59.9271167,30.3530319
fast_food,Subway,59.9267934,30.3528428
cafe,Wood,59.9259755,30.3523439
doctors,Гранд Эстетик,59.9258095,30.3523144
bank,Северо-западный инвестиционно-промышленный банк,59.9257625,30.3522822
pharmacy,еАптека,59.9254856,30.3519832
restaurant,Ассамблея,59.9334251,30.3630124
cafe,Столовая №1 буфет,59.9318084,30.3618564
cafe,Pizza Allegro,59.9311029,30.3698373
bar,РосАл,59.9312695,30.369321
fast_food,Суши Wok,59.9315833,30.3684103
bank,Росбанк,59.9316734,30.3681555
embassy,Постоянное представительство Республики Саха (Якутия) в Санкт-Петербурге,59.9317789,30.3678404
courthouse,Третейский суд Независимой Арбитражной Палаты,59.9317728,30.3677934
bank,Алмазэргиэнбанк,59.9317889,30.3678109
bench,,59.9729456,30.2262519
bench,,59.973057,30.2262761
fast_food,Теремок,59.9737422,30.2569579
police,Участковый пункт полиции #7,59.9088894,30.2502433
fast_food,Кетчап Бургерс,60.0060847,30.2595527
waste_basket,,59.7083391,29.7013466
waste_basket,,59.7083008,29.701391
waste_disposal,,59.5662641,30.1209229
waste_disposal,,59.5661534,30.1208089
restaurant,Удачный выстрел,59.9356801,30.3102448
cafe,Шаверма,60.1125206,30.4855438
community_centre,Кошкино веревочный парк,59.9795764,31.0658778
cafe,Пирамида,59.5664155,30.1217466
waste_basket,,59.9887953,30.3521622
waste_basket,,59.9891803,30.3521838
waste_basket,,59.9877176,30.3516782
waste_basket,,59.9881546,30.3512281
waste_basket,,59.9885126,30.3520822
bar,борода бразерз,59.9852172,30.2161068
embassy,Генеральное консульство Азербайджанской Республики,59.9304242,30.3718677
bench,,59.6944045,30.4650155
bench,,59.6943267,30.4649632
bench,,59.6943558,30.4648398
bench,,59.6944241,30.46488
waste_basket,,59.6950372,30.4653279
waste_basket,,59.6952267,30.4654151
waste_basket,,59.6952558,30.4652327
waste_basket,,59.6950562,30.4651348
bench,,59.6959928,30.4653159
waste_basket,,59.6959917,30.4653353
waste_basket,,59.6960804,30.4649263
bench,,59.6960713,30.4649236
doctors,Максим,59.9295896,30.3700948
doctors,Дом здоровья,59.9296387,30.3705883
fast_food,Сытный Дворик,59.9297126,30.371334
library,Библиотека имени Н. А. Некрасова,59.929841,30.372604
bench,,60.1431065,30.4626444
bench,,59.7311526,30.4657161
bicycle_parking,,59.8331875,30.3469921
pharmacy,А-мега,59.9400614,31.0305961
toilets,,60.2870035,29.7453064
cafe,,60.2869317,29.7453279
shelter,,60.2861207,29.749437
parking,,60.2863654,29.7469988
atm,,60.1713526,29.8709759
toilets,,60.1713513,29.8703805
restaurant,ТокиоСити,59.8774515,29.9250439
biergarten,GoodBeer,60.0031089,30.2018439
bench,,59.877714,29.9285898
bank,Отделение Сбербанка России,59.7463914,29.625667
clinic,"Дорожная поликлиника ОАО ""РЖД""",59.9859874,30.4108354
pharmacy,«Озерки»,60.0536435,30.3335792
hookah_lounge,"Lounge bar ""УГЛИ""",59.9348884,30.371739
restaurant,"Энотека ""Anima""",59.9347675,30.3721064
pharmacy,Аптека Радуга,59.9346936,30.3710362
fast_food,Микс,59.9579873,30.3101876
car_wash,,60.0299186,30.2322346
drinking_water,,59.714097,29.5207654
cafe,Пикник,60.0319234,30.4576771
atm,,60.0169183,30.2464681
training,Ollin Studio,59.9208461,30.3196377
training,Академия медицинского образования имени Ф.И. Иноземцева,59.9202877,30.3196293
driving_school,Болид,59.9203919,30.3200251
doctors,Новый Лад,59.9207497,30.3197135
doctors,Отделение скорой медицинской помощи городской поликлиники 54,59.9658624,30.4073468
waste_basket,,59.8537364,30.3878875
restaurant,Старая Крепость,60.0015049,29.7686581
restaurant,"Restauran ""Tsar""",59.9355695,30.3360827
waste_basket,,59.8938407,30.4378611
atm,,59.895081,30.4345262
cafe,Фолиант,59.8951655,30.4350106
bench,,59.895114,30.4347013
waste_basket,,59.8940853,30.4375646
bench,,59.893654,30.4375218
waste_basket,,59.891119,30.4362965
waste_basket,,59.8922883,30.4400368
bench,,59.8921401,30.4403956
waste_basket,,59.892125,30.4403878
bench,,59.8922904,30.4403312
waste_basket,,59.8922985,30.44031
waste_basket,,59.8913074,30.4402493
waste_basket,,59.8903655,30.4412647
bench,,59.8903874,30.4412565
bench,,59.8904694,30.4412178
bench,,59.8903441,30.4412835
bench,,59.8904616,30.4411464
bench,,59.8904203,30.4411672
bench,,59.8903801,30.4411915
bench,,59.8902941,30.44124
waste_basket,,59.8903605,30.4412066
waste_basket,,59.8904117,30.4412478
waste_basket,,59.8903282,30.441298
waste_basket,,59.8902892,30.4413177
waste_basket,,59.8903163,30.4412289
dentist,Мой Зубной,60.0023359,30.2053656
kindergarten,Mary Poppins School,60.0028726,30.2039493
veterinary,ВетЛайф,60.0026531,30.2033743
atm,,59.8950643,30.4345484
waste_basket,,59.8952402,30.4352105
bench,,59.8936314,30.4373771
bench,,59.8936476,30.4373506
bench,,59.8922999,30.4400771
waste_basket,,59.8921541,30.4404126
bench,,59.8923126,30.4401917
bench,,59.8903067,30.4413086
waste_basket,,59.8904429,30.4411585
waste_basket,,59.8904809,30.4411416
waste_basket,,59.8904902,30.4412083
waste_basket,,59.8902776,30.4412481
waste_basket,,59.8923115,30.4402265
bench,,59.890429,30.4412338
bench,,59.8903356,30.4412184
waste_basket,,59.890405,30.4411783
waste_basket,,59.8904503,30.4412283
drinking_water,Колонка,60.0984785,29.9546206
cafe,Кот Батон,60.0026931,30.2039836
bench,,59.6830492,30.4516648
parking_space,106,59.8537605,30.3882061
parking_space,96,59.8539131,30.3868251
parking_space,95,59.8539149,30.3867047
parking_space,91,59.8535835,30.3876076
parking_space,90,59.8535743,30.3875449
parking_space,89,59.8535753,30.3875019
parking_space,88,59.8535763,30.3874596
parking_space,87,59.8535773,30.3874157
parking_space,86,59.8535783,30.3873733
parking_space,85,59.8535793,30.3873316
parking_space,84,59.8535803,30.3872884
parking_space,83,59.8535813,30.3872438
parking_space,82,59.8535823,30.3872013
parking_space,81,59.8535834,30.3871577
parking_space,80,59.8535844,30.3871152
parking_space,79,59.8535853,30.3870743
parking_space,78,59.8535864,30.3870289
parking_space,76,59.8536051,30.3869434
parking_space,77,59.8535874,30.3869873
parking_space,75,59.8539019,30.3868945
parking_space,74,59.8538216,30.3868096
parking_space,73,59.8537888,30.3868065
parking_space,72,59.8537558,30.3868034
parking_space,71,59.8537241,30.3868004
parking_space,70,59.8536917,30.3867973
parking_space,69,59.853659,30.3867942
parking_space,68,59.853611,30.3867885
parking_space,67,59.8535893,30.3867868
parking_space,66,59.8535672,30.386785
parking_space,65,59.853544,30.3867831
parking_space,64,59.8535118,30.3868083
parking_space,63,59.8535104,30.386869
parking_space,62,59.8535089,30.3869294
parking_space,61,59.8535074,30.3869923
parking_space,60,59.853506,30.3870504
parking_space,59,59.8535045,30.3871137
parking_space,58,59.8535031,30.3871731
parking_space,53,59.8534636,30.3872988
parking_space,54,59.8534973,30.3874161
parking_space,55,59.8534987,30.3873567
parking_space,56,59.8535002,30.3872954
parking_space,57,59.8535016,30.3872383
parking_space,52,59.8534507,30.3872626
parking_space,51,59.853436,30.3872323
parking_space,50,59.8534208,30.3872011
parking_space,49,59.8534063,30.3871712
parking_space,48,59.8533913,30.3871404
parking_space,47,59.8533761,30.387109
parking_space,46,59.853361,30.387078
parking_space,45,59.8533462,30.3870475
parking_space,44,59.8533327,30.3870198
parking_space,43,59.8533167,30.3869868
parking_space,42,59.8533009,30.3869543
parking_space,41,59.8532862,30.386924
parking_space,40,59.8532718,30.3868943
parking_space,39,59.853256,30.3868619
parking_space,37,59.8531991,30.3870524
parking_space,36,59.8532143,30.3870836
parking_space,35,59.8532294,30.387115
parking_space,34,59.853244,30.3871451
parking_space,33,59.8532588,30.3871757
parking_space,32,59.8532744,30.3872079
parking_space,31,59.8532892,30.3872385
parking_space,30,59.8533047,30.3872704
parking_space,29,59.8533196,30.3873013
parking_space,28,59.8533344,30.3873319
parking_space,27,59.8533495,30.3873631
parking_space,26,59.8533642,30.3873935
parking_space,25,59.8533792,30.3874244
parking_space,24,59.8533945,30.387456
parking_space,23,59.8534085,30.387485
parking_space,22,59.8534235,30.3875159
parking_space,21,59.8534388,30.3875477
parking_space,20,59.8534536,30.3875782
parking_space,19,59.8534689,30.3876098
parking_space,18,59.8534852,30.3876435
parking_space,17,59.853531,30.3876723
parking_space,16,59.853543,30.3877185
parking_space,15,59.8535546,30.3877628
parking_space,14,59.8535665,30.3878087
parking_space,13,59.8536007,30.3879397
parking_space,12,59.8536122,30.3879838
parking_space,11,59.8536239,30.388029
parking_space,10,59.8536349,30.3880776
parking_space,92,59.8536967,30.387971
parking_space,8,59.8536926,30.3881061
parking_space,7,59.8537136,30.3881075
parking_space,6,59.8537348,30.388109
parking_space,5,59.8537576,30.3881105
parking_space,4,59.8537797,30.388112
parking_space,3,59.8538006,30.3881134
parking_space,2,59.8538213,30.3881148
parking_space,1,59.8538427,30.3881162
parking_space,105,59.853712,30.3882047
parking_space,97,59.8537268,30.3883603
parking_space,98,59.8537489,30.3883565
parking_space,99,59.853771,30.3883527
parking_space,100,59.8537926,30.388349
parking_space,101,59.8538158,30.388345
parking_space,102,59.8538381,30.3883411
parking_space,103,59.8538612,30.3883372
parking_space,104,59.8538827,30.3883335
parking_space,38,59.8532411,30.3868311
bench,,59.6864587,30.457744
bench,,59.6867006,30.4576759
bench,,59.6868083,30.4571841
bench,,59.6867712,30.4567063
bench,,59.6866069,30.4564532
bench,,59.6863561,30.4565182
bench,,59.6862339,30.4568944
bench,,59.6861385,30.4556485
bench,,59.6863091,30.4558933
bench,,59.686557,30.4558044
bench,,59.6866744,30.4554839
bench,,59.6866387,30.4550387
bench,,59.6861077,30.4552174
bench,,59.6844106,30.4532754
waste_basket,,59.6844161,30.4533184
bench,,59.6844519,30.4533291
waste_basket,,59.6844452,30.4532895
bench,,59.6844387,30.4532459
waste_basket,,59.6844337,30.4531956
cafe,,60.1593011,30.0581945
shelter,,60.3405153,30.2826172
shelter,,60.340372,30.2827138
shelter,,60.3400322,30.2829659
shelter,,60.3398862,30.2830893
shelter,,60.3409401,30.2844626
shelter,,60.3407781,30.2845806
shelter,,60.3404543,30.2847898
shelter,,60.3403083,30.284881
waste_basket,,59.8529227,30.3920802
bench,,59.8529137,30.3920897
waste_basket,,59.8528453,30.3921684
bench,,59.8528363,30.3921779
waste_basket,,59.8528272,30.3921874
pub,«The BID on PUB»,60.0550026,30.3281862
bench,,60.0551944,30.3292415
bench,,60.0554371,30.3291409
waste_basket,,59.8535177,30.3867201
cafe,Шаверма,60.0539709,30.3289755
bank,Россельхозбанк,59.5615191,30.1327933
police,КПП Ломоносовского морского порта,59.9251617,29.7663944
police,КПП Петролеспорт,59.9033419,30.2354946
cafe,Тюльпан миникофейня,59.9436982,30.3535768
cafe,Дом шавермы,59.9424166,30.3526377
waste_disposal,,60.1820452,30.0438845
post_box,,59.9289067,30.4193255
post_box,,59.9304871,30.4218746
post_box,,59.8545124,30.3865847
atm,,59.8450185,30.3895294
post_box,,59.8449922,30.3895536
post_box,,59.8450956,30.3894516
post_box,,59.8445014,30.3900614
post_box,,59.8501508,30.3919179
bicycle_parking,,59.9849315,30.2504377
pharmacy,,59.9405984,30.3933154
parking_space,,59.8828152,30.4855022
parking,,59.7508178,30.3153107
parking,,59.7562654,30.3240037
parking,,59.839247,30.3033614
toilets,,59.5671253,30.1271291
embassy,Почетное консульство Кыргызской Республики в Cанкт-Петербурге,59.9302865,30.3670733
pharmacy,Удачная,59.930015,30.3678498
restaurant,Причаль!,59.9307542,30.3641859
cafe,Кебаб-микс,59.930693,30.3646579
